Tumor_Suppressor	2177	FANCD2	DOID:9119
Tumor_Suppressor	2177	FANCD2	DOID:1240
Tumor_Suppressor	2178	FANCE	DOID:9119
Tumor_Suppressor	2178	FANCE	DOID:1240
Tumor_Suppressor	2188	FANCF	DOID:9119
Tumor_Suppressor	2188	FANCF	DOID:1240
Tumor_Suppressor	2189	FANCG	DOID:9119
Tumor_Suppressor	2189	FANCG	DOID:1240
Tumor_Suppressor	355	FAS	DOID:5557
Tumor_Suppressor	355	FAS	NO_MATCH
Tumor_Suppressor	355	FAS	DOID:3151
Tumor_Suppressor	2195	FAT1	DOID:0050866
Tumor_Suppressor	2195	FAT1	DOID:1040
Tumor_Suppressor	2195	FAT1	DOID:11934
Tumor_Suppressor	2195	FAT1	DOID:5742
Tumor_Suppressor	2195	FAT1	DOID:1793
Tumor_Suppressor	79633	FAT4	DOID:0060058
Tumor_Suppressor	79633	FAT4	DOID:1793
Tumor_Suppressor	79633	FAT4	DOID:11934
Tumor_Suppressor	79633	FAT4	DOID:1909
Tumor_Suppressor	79633	FAT4	DOID:684
Tumor_Suppressor	2199	FBLN2	DOID:1612
Tumor_Suppressor	2199	FBLN2	DOID:0050861
Tumor_Suppressor	80204	FBXO11	DOID:0050745
Tumor_Suppressor	55294	FBXW7	DOID:9256
Tumor_Suppressor	55294	FBXW7	DOID:1380
Tumor_Suppressor	55294	FBXW7	DOID:5603
Oncogene	2213	FCGR2B	DOID:9952
Oncogene	83417	FCRL4	DOID:707
Tumor_Suppressor	2237	FEN1	DOID:1612
Oncogene	2242	FES	DOID:5520
Tumor_Suppressor	2242	FES	DOID:5520
Oncogene	2242	FES	DOID:4001
Tumor_Suppressor	2242	FES	DOID:4001
Oncogene	54738	FEV	DOID:3369
Oncogene	2260	FGFR1	DOID:2226
Oncogene	2260	FGFR1	DOID:0060060
Oncogene	2260	FGFR1	DOID:452
Oncogene	2263	FGFR2	DOID:10534
Oncogene	2263	FGFR2	DOID:3908
Oncogene	2263	FGFR2	DOID:1380
Oncogene	2261	FGFR3	DOID:11054
Oncogene	2261	FGFR3	DOID:9538
Oncogene	2261	FGFR3	DOID:0050749
Oncogene	2264	FGFR4	DOID:3247
Tumor_Suppressor	2271	FH	NO_MATCH
Tumor_Suppressor	2271	FH	DOID:263
Tumor_Suppressor	2272	FHIT	DOID:452
Tumor_Suppressor	201163	FLCN	DOID:263
Tumor_Suppressor	201163	FLCN	NO_MATCH
Tumor_Suppressor	201163	FLCN	NO_MATCH
Oncogene	2313	FLI1	DOID:3369
Oncogene	2322	FLT3	DOID:9119
Oncogene	2322	FLT3	DOID:9952
Oncogene	2324	FLT4	DOID:1115
Oncogene	3169	FOXA1	DOID:1612
Oncogene	3169	FOXA1	DOID:10283
Oncogene	668	FOXL2	DOID:2999
Tumor_Suppressor	668	FOXL2	DOID:2999
Oncogene	2308	FOXO1	DOID:4051
Tumor_Suppressor	2308	FOXO1	DOID:4051
Oncogene	2309	FOXO3	DOID:9952
Tumor_Suppressor	2309	FOXO3	DOID:9952
Oncogene	4303	FOXO4	DOID:9952
Tumor_Suppressor	4303	FOXO4	DOID:9952
Oncogene	4303	FOXO4	DOID:1115
Tumor_Suppressor	4303	FOXO4	DOID:1115
Oncogene	27086	FOXP1	DOID:9952
Oncogene	283150	FOXR1	DOID:769
Oncogene	10272	FSTL3	DOID:1040
Oncogene	8880	FUBP1	DOID:3181
Tumor_Suppressor	2521	FUS	DOID:3382
Tumor_Suppressor	2521	FUS	DOID:9119
Tumor_Suppressor	2521	FUS	DOID:3369
Tumor_Suppressor	2521	FUS	DOID:4415
Tumor_Suppressor	2521	FUS	DOID:8305
Oncogene	2623	GATA1	DOID:8761
Tumor_Suppressor	2623	GATA1	DOID:8761
Oncogene	2624	GATA2	DOID:9119
Oncogene	2625	GATA3	DOID:1612
Tumor_Suppressor	2625	GATA3	DOID:1612
Oncogene	2735	GLI1	DOID:9256
Oncogene	2735	GLI1	DOID:5041
Oncogene	2767	GNA11	DOID:6039
Oncogene	2767	GNA11	DOID:4955
Oncogene	2776	GNAQ	DOID:6039
Oncogene	2776	GNAQ	DOID:4955
Oncogene	2778	GNAS	DOID:3829
Oncogene	2778	GNAS	DOID:7575
Oncogene	2778	GNAS	DOID:0080031
Oncogene	2719	GPC3	DOID:2154
Tumor_Suppressor	2719	GPC3	DOID:2154
Tumor_Suppressor	2262	GPC5	DOID:3910
Tumor_Suppressor	2903	GRIN2A	DOID:1909
Tumor_Suppressor	2903	GRIN2A	DOID:0080199
Tumor_Suppressor	2903	GRIN2A	DOID:5517
Tumor_Suppressor	2903	GRIN2A	DOID:3905
Oncogene	2913	GRM3	DOID:1909
Oncogene	2913	GRM3	DOID:0050866
Oncogene	3020	H3F3A	DOID:3070
Oncogene	3021	H3F3B	DOID:2649
Oncogene	23462	HEY1	DOID:4545
Oncogene	3091	HIF1A	DOID:2871
Oncogene	3091	HIF1A	DOID:3068
Oncogene	3091	HIF1A	DOID:9256
Oncogene	3091	HIF1A	DOID:263
Oncogene	3091	HIF1A	DOID:1324
Oncogene	3091	HIF1A	DOID:1793
Oncogene	3092	HIP1	DOID:0080188
Oncogene	3092	HIP1	DOID:3908
Oncogene	8358	HIST1H3B	DOID:3070
Oncogene	3131	HLF	DOID:9952
Oncogene	3159	HMGA1	DOID:2891
Oncogene	3159	HMGA1	DOID:3350
Oncogene	8091	HMGA2	DOID:3315
Oncogene	8091	HMGA2	DOID:127
Oncogene	8091	HMGA2	DOID:452
